"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Erick Fedde","WSN","6.91","3.75","1.84","1.50","17.4%","9.5%","8.0%",".273","1.50",".302","70.5%","125","119","109","5.27","5.10","0.17","4.58","4.88","17425","607200"
"Chad Bettis","COL","5.97","3.33","1.79","1.37","15.2%","8.4%","6.7%",".274","1.45",".296","66.4%","113","116","112","5.38","5.10","0.28","4.67","4.78","10587","518452"
"Addison Reed","MIN","7.07","2.41","2.93","1.77","18.2%","6.2%","12.0%",".290","1.43",".320","78.4%","104","121","119","4.50","5.11","-0.61","5.03","4.32","10586","592665"
"Nick Margevicius","- - -","7.34","3.26","2.25","1.63","18.3%","8.1%","10.1%",".276","1.49",".307","60.7%","146","118","112","6.12","5.12","1.00","4.94","4.97","20395","676606"
"Luke Farrell","- - -","9.84","4.42","2.23","1.81","24.6%","11.0%","13.5%",".246","1.46",".291","73.3%","117","122","112","4.92","5.13","-0.21","4.73","4.20","15101","608652"
"Calvin Faucher","TBR","8.86","4.22","2.10","1.69","20.8%","9.9%","10.9%",".289","1.69",".338","66.9%","149","136","111","5.48","5.13","0.36","4.36","4.07","20116","676534"
"Ryan Burr","CHW","7.92","4.68","1.69","1.44","20.6%","12.2%","8.4%",".233","1.39",".264","75.1%","95","117","107","4.08","5.13","-1.05","4.59","4.62","17536","621114"
"Yoan Lopez","- - -","7.35","3.04","2.42","1.76","19.2%","7.9%","11.3%",".254","1.33",".275","73.2%","102","121","104","4.39","5.13","-0.74","4.52","4.37","17181","661255"
"Edward Cabrera","MIA","9.46","4.78","1.98","1.47","25.1%","12.7%","12.4%",".197","1.22",".229","80.5%","94","129","108","3.77","5.14","-1.37","4.39","4.41","21690","665795"
"Thomas Pannone","TOR","7.60","3.57","2.13","1.55","19.4%","9.1%","10.3%",".243","1.34",".269","68.4%","121","115","125","5.43","5.14","0.29","5.55","4.91","17281","623381"
"Garrett Hill","DET","5.97","4.33","1.38","1.19","15.2%","11.0%","4.2%",".230","1.36",".247","76.2%","105","133","142","4.03","5.15","-1.12","5.56","5.31","25097","682051"
"Sal Romano","- - -","6.59","3.44","1.92","1.53","16.4%","8.5%","7.8%",".272","1.49",".296","66.3%","133","121","119","5.59","5.15","0.44","4.92","4.87","13690","607219"
"Cody Poteet","MIA","8.13","4.14","1.96","1.69","21.5%","11.0%","10.6%",".219","1.28",".239","77.2%","111","127","110","4.45","5.15","-0.71","4.55","4.56","18769","547001"
"Heath Hembree","- - -","10.96","4.26","2.57","1.99","27.7%","10.8%","17.0%",".239","1.40",".289","70.9%","121","119","108","5.35","5.15","0.19","4.64","3.84","11632","592390"
"Michael Grove","LAD","7.36","3.07","2.40","1.84","18.0%","7.5%","10.5%",".260","1.43",".280","62.5%","116","128","119","4.60","5.16","-0.56","4.77","4.56","23221","675627"
"Mike Zagurski","MIL","18.00","18.00","1.00","0.00","20.0%","20.0%","0.0%",".625","7.00",".833","0.0%","1559","127","168","63.00","5.16","57.84","6.81","5.35","9683","489448"
"Jaime Garcia","- - -","8.01","4.83","1.66","1.43","19.8%","11.9%","7.9%",".255","1.54",".292","65.0%","136","121","119","5.82","5.16","0.66","5.03","4.90","8137","448802"
"Chad Kuhl","- - -","8.00","4.16","1.93","1.55","20.2%","10.5%","9.7%",".260","1.47",".296","71.0%","115","122","114","5.03","5.16","-0.13","4.72","4.77","14975","641771"
"Josh D. Smith","- - -","11.30","7.53","1.50","0.63","24.3%","16.2%","8.1%",".228","1.74",".316","66.4%","157","117","162","6.91","5.16","1.74","7.31","5.26","13629","605479"
"Max Castillo","- - -","8.47","3.43","2.47","1.83","21.8%","8.8%","12.9%",".248","1.35",".278","61.6%","146","130","103","5.95","5.17","0.78","4.07","4.01","21956","666721"
"Ben Lively","- - -","8.04","4.31","1.87","1.44","18.5%","9.9%","8.6%",".331","1.88",".390","72.7%","153","123","128","6.32","5.17","1.15","5.28","4.87","14932","594902"
"Austin Brice","- - -","8.85","3.98","2.22","1.55","22.3%","10.0%","12.2%",".237","1.35",".274","71.2%","115","121","111","4.94","5.18","-0.23","4.75","4.24","17237","592169"
"Jon Duplantier","ARI","8.34","4.71","1.77","1.27","19.7%","11.2%","8.6%",".290","1.69",".347","66.5%","154","122","123","6.70","5.18","1.53","5.40","5.01","19546","641541"
"Manny Banuelos","- - -","8.44","5.30","1.59","1.37","21.0%","13.2%","7.8%",".261","1.59",".310","67.5%","132","116","117","5.79","5.18","0.62","5.12","4.97","5365","544365"
"Wei-Chung Wang","- - -","5.23","4.06","1.29","1.16","14.0%","10.9%","3.1%",".237","1.32",".250","79.7%","85","116","138","3.77","5.18","-1.41","6.33","5.79","14382","623913"
"Brandon Bielak","HOU","8.01","4.01","2.00","1.53","20.0%","10.0%","10.0%",".265","1.48",".304","70.1%","120","121","116","5.15","5.18","-0.03","4.97","4.63","19866","656232"
"Wilmer Font","- - -","9.08","3.36","2.70","1.93","23.1%","8.5%","14.5%",".265","1.42",".305","72.2%","130","121","108","5.54","5.19","0.35","4.76","4.26","5257","521655"
"Matt Belisle","- - -","6.55","2.88","2.27","1.57","15.4%","6.8%","8.6%",".331","1.75",".368","56.8%","182","123","112","7.86","5.20","2.66","4.76","4.35","1837","279571"
"Ryan Dull","- - -","8.53","3.32","2.57","1.89","21.1%","8.2%","12.9%",".301","1.61",".348","61.0%","164","121","109","7.11","5.20","1.90","4.77","4.28","13974","623430"
"Jake Faria","- - -","7.81","4.49","1.74","1.47","19.1%","10.9%","8.1%",".273","1.59",".312","70.6%","134","125","123","5.65","5.21","0.44","5.29","4.97","13699","607188"
"Rex Brothers","- - -","13.26","6.39","2.08","1.76","32.8%","15.8%","17.0%",".208","1.47",".283","73.4%","131","123","103","5.59","5.21","0.38","4.40","3.95","9794","571521"
"Janson Junk","LAA","7.66","1.82","4.20","2.19","19.4%","4.6%","14.8%",".291","1.42",".316","67.7%","113","120","96","4.74","5.22","-0.47","4.07","4.14","23301","676083"
"Ryan Weber","- - -","5.60","2.39","2.34","1.56","14.4%","6.1%","8.2%",".271","1.34",".284","68.5%","108","119","107","5.02","5.22","-0.20","4.74","4.61","10160","543901"
"Yohan Ramirez","- - -","9.77","5.46","1.79","1.37","24.8%","13.9%","10.9%",".190","1.30",".225","80.3%","97","127","121","3.89","5.23","-1.34","5.08","4.42","19444","670990"
"Victor Alcantara","DET","5.57","2.60","2.14","1.61","15.0%","7.0%","8.0%",".252","1.25",".259","80.2%","84","117","108","3.84","5.23","-1.39","4.79","4.58","15028","622505"
"Chase Anderson","- - -","7.78","3.40","2.29","1.72","20.4%","8.9%","11.5%",".241","1.30",".264","74.0%","112","123","118","4.78","5.23","-0.45","4.99","4.76","6895","502624"
"Drew Hutchison","- - -","5.79","4.20","1.38","1.33","14.5%","10.5%","4.0%",".274","1.55",".296","71.6%","118","130","130","4.78","5.23","-0.45","5.26","5.29","10732","571800"
"Josh Tomlin","- - -","6.41","1.21","5.31","2.07","16.6%","3.1%","13.5%",".288","1.32",".300","72.1%","118","122","113","5.20","5.23","-0.03","4.91","4.47","9388","458708"
"Colin Rea","- - -","6.75","0.90","7.50","2.25","17.4%","2.3%","15.1%",".262","1.20",".266","58.8%","145","120","102","6.30","5.24","1.06","4.49","4.23","12317","607067"
"Marcos Diplan","BAL","8.07","5.05","1.60","1.51","21.3%","13.3%","8.0%",".200","1.29",".217","74.5%","92","117","120","4.04","5.24","-1.20","5.10","4.79","17583","650959"
"Isaac Mattson","BAL","6.23","10.38","0.60","0.00","13.0%","21.7%","-8.7%",".278","2.31",".333","70.0%","141","115","207","6.23","5.25","0.98","8.91","7.60","20385","676755"
"Doug Fister","TEX","5.45","2.59","2.11","1.50","13.8%","6.6%","7.3%",".277","1.39",".291","70.2%","97","119","108","4.50","5.25","-0.75","4.56","4.68","9425","450729"
"Matt Albers","MIL","8.52","3.93","2.17","1.72","21.4%","9.9%","11.6%",".266","1.48",".305","68.2%","140","123","103","5.94","5.26","0.68","4.42","4.28","4300","458006"
"Andre Scrubb","HOU","9.35","7.06","1.32","1.25","23.9%","18.1%","5.9%",".195","1.48",".233","86.3%","77","121","123","3.32","5.26","-1.94","5.36","5.36","20329","668687"
"Bryse Wilson","- - -","6.28","3.06","2.05","1.63","15.7%","7.7%","8.1%",".286","1.50",".308","68.0%","133","127","118","5.54","5.26","0.28","4.90","4.94","19990","669060"
"Yacksel Rios","- - -","8.29","4.59","1.80","1.46","20.5%","11.4%","9.1%",".256","1.51",".298","64.1%","143","123","118","6.05","5.27","0.78","4.99","4.57","15007","605441"
"Matt Shoemaker","- - -","7.45","3.33","2.24","1.76","19.3%","8.6%","10.7%",".243","1.31",".261","65.2%","127","122","106","5.51","5.27","0.24","4.62","4.72","4776","533167"
"Ryan Cook","SEA","12.18","3.71","3.29","2.12","30.3%","9.2%","21.1%",".227","1.29",".282","77.3%","129","126","82","5.29","5.28","0.02","3.48","2.97","8855","475857"
"Taylor Guerrieri","- - -","8.75","6.50","1.35","1.00","21.0%","15.6%","5.4%",".257","1.69",".320","69.5%","113","114","117","5.50","5.28","0.22","5.26","5.10","13616","605260"
"Touki Toussaint","- - -","9.56","5.50","1.74","1.37","23.7%","13.6%","10.1%",".231","1.47",".281","69.2%","123","125","115","5.34","5.29","0.05","4.87","4.77","16929","657053"
"Luis Patino","- - -","8.32","4.40","1.89","1.65","20.5%","10.9%","9.7%",".248","1.47",".280","73.3%","127","130","130","5.10","5.29","-0.19","5.50","4.99","22815","672715"
"Justin Garza","CLE","9.10","5.65","1.61","1.57","22.7%","14.1%","8.6%",".245","1.57",".289","76.3%","109","124","112","4.71","5.30","-0.59","4.82","4.79","19784","621057"
"Sean Nolin","WSN","6.75","4.39","1.54","1.35","16.3%","10.6%","5.7%",".296","1.69",".333","82.1%","103","123","131","4.39","5.31","-0.92","5.54","5.36","11341","543594"
"Heath Fillmyer","KCR","6.19","3.78","1.64","1.46","15.9%","9.7%","6.2%",".262","1.43",".283","71.6%","113","125","115","5.07","5.31","-0.24","5.00","5.10","17466","641571"
"Tyler Ivey","HOU","5.79","1.93","3.00","1.93","15.0%","5.0%","10.0%",".316","1.50",".333","53.6%","179","125","129","7.71","5.31","2.40","5.55","5.23","20237","663959"
"Yefry Ramirez","- - -","8.93","5.20","1.72","1.47","21.7%","12.6%","9.1%",".263","1.60",".313","64.9%","143","119","120","6.19","5.31","0.87","5.15","4.86","15655","606162"
"Ronel Blanco","HOU","9.95","5.68","1.75","1.42","21.9%","12.5%","9.4%",".296","1.89",".368","69.0%","184","136","131","7.11","5.32","1.78","5.14","4.48","19407","669854"
"Ben Taylor","CLE","12.00","1.50","8.00","3.00","32.0%","4.0%","28.0%",".250","1.17",".286","71.4%","137","126","63","6.00","5.33","0.67","2.65","2.30","18114","664701"
"Zac Lowther","BAL","7.97","3.86","2.07","1.54","18.7%","9.0%","9.6%",".301","1.69",".349","62.9%","161","120","122","6.94","5.33","1.61","5.14","4.72","20243","675912"
"Jason Alexander","MIL","5.78","3.52","1.64","1.51","14.3%","8.7%","5.6%",".304","1.62",".329","70.7%","134","133","113","5.40","5.34","0.06","4.53","4.72","19666","669920"
"Adrian Martinez","OAK","8.27","2.97","2.79","2.03","20.5%","7.3%","13.1%",".291","1.53",".327","67.3%","169","141","104","6.24","5.35","0.89","4.11","4.16","21023","661309"
"Jordan Yamamoto","- - -","9.12","4.19","2.18","1.77","23.1%","10.6%","12.5%",".244","1.41",".281","61.0%","143","124","118","6.05","5.35","0.70","5.23","4.86","17585","657141"
"Stephen Nogosek","NYM","9.09","2.56","3.56","2.27","22.7%","6.4%","16.3%",".267","1.39",".297","74.0%","115","133","108","4.55","5.35","-0.80","4.46","3.75","19545","668665"
"Chris Volstad","CHW","5.51","2.28","2.42","1.71","13.5%","5.6%","7.9%",".325","1.63",".346","66.8%","149","125","105","6.27","5.36","0.92","4.46","4.13","9901","458690"
"Ryan McKenna","BAL","0.00","6.75","0.00","0.00","0.0%","10.0%","-10.0%",".556","4.50",".556","66.7%","349","139","251","13.50","5.36","8.14","9.80","7.60","19928","663630"
"Kolby Allard","- - -","7.39","3.09","2.39","1.86","18.6%","7.8%","10.8%",".267","1.42",".290","64.5%","139","124","115","6.07","5.36","0.71","4.96","4.77","18694","663465"
"Casey Lawrence","- - -","5.44","3.05","1.79","1.52","13.5%","7.6%","5.9%",".304","1.57",".324","58.4%","185","131","124","7.40","5.37","2.04","5.11","4.73","11121","596271"
"Justin Miller","- - -","8.69","2.79","3.11","2.07","23.1%","7.4%","15.7%",".236","1.21",".257","81.9%","102","127","118","4.24","5.37","-1.13","4.93","4.02","8580","502522"
"Stephen Gonsalves","- - -","6.21","7.45","0.83","0.62","14.3%","17.1%","-2.9%",".263","1.86",".304","60.2%","143","127","144","6.21","5.37","0.84","6.14","6.27","15492","624427"
"Norge Ruiz","OAK","8.53","3.32","2.57","1.89","19.1%","7.4%","11.7%",".353","1.95",".413","68.9%","193","141","113","7.11","5.38","1.73","4.43","4.00","19580","650204"
"Eric Hanhold","- - -","5.68","2.84","2.00","1.42","13.3%","6.7%","6.7%",".315","1.66",".341","59.4%","166","120","137","7.11","5.38","1.73","5.81","4.98","18332","621098"
"Manuel Rodriguez","CHC","6.89","6.03","1.14","1.15","17.1%","15.0%","2.1%",".237","1.56",".267","58.6%","119","132","122","4.88","5.38","-0.50","5.05","5.20","20794","655889"
"Matt Carasiti","SEA","9.31","4.66","2.00","1.86","23.3%","11.6%","11.6%",".289","1.66",".346","75.8%","106","120","108","4.66","5.39","-0.73","4.96","4.70","13276","571539"
"AJ Ramos","- - -","8.67","6.67","1.30","1.33","21.8%","16.8%","5.0%",".212","1.52",".246","73.4%","129","130","143","5.00","5.39","-0.39","5.94","5.40","8350","573109"
"Corey Oswalt","NYM","6.75","2.85","2.37","1.81","17.2%","7.3%","9.9%",".275","1.42",".295","67.6%","151","133","119","5.89","5.39","0.51","4.94","4.72","13677","621261"
"Ramon Rosso","PHI","9.17","5.60","1.64","1.53","22.2%","13.6%","8.6%",".275","1.70",".333","67.2%","139","122","121","6.11","5.39","0.72","5.31","4.95","20368","665759"
"Tyler Danish","- - -","7.14","3.09","2.31","1.74","18.1%","7.8%","10.3%",".262","1.37",".285","70.9%","131","135","110","5.40","5.39","0.01","4.41","4.04","15126","641501"
"Chase De Jong","- - -","7.64","3.95","1.94","1.72","19.7%","10.2%","9.5%",".248","1.39",".272","76.3%","109","129","126","4.58","5.39","-0.81","5.23","4.78","15036","608328"
"Kyle Barraclough","- - -","10.27","5.42","1.90","1.70","25.1%","13.2%","11.9%",".226","1.47",".270","77.3%","115","130","114","4.69","5.39","-0.70","4.78","4.34","13713","607457"
"Shawn Morimando","MIA","7.84","4.35","1.80","1.74","16.7%","9.3%","7.4%",".367","2.23",".421","59.4%","235","130","128","9.58","5.40","4.18","5.44","4.87","13606","596049"
"Ronald Bolanos","- - -","8.06","5.44","1.48","1.31","19.5%","13.1%","6.3%",".262","1.62",".307","72.4%","125","130","122","5.25","5.40","-0.15","5.10","5.03","20041","671790"
"Andrew Triggs","- - -","9.06","4.35","2.08","1.81","22.6%","10.9%","11.8%",".232","1.39",".261","70.7%","134","129","107","5.62","5.40","0.22","4.60","4.49","13533","592811"
"Javy Guerra","- - -","6.39","4.33","1.48","1.44","15.3%","10.3%","4.9%",".289","1.67",".317","62.9%","162","132","127","6.60","5.41","1.19","5.30","5.04","17292","642770"
"Nick Goody","- - -","10.66","4.97","2.14","1.99","26.2%","12.2%","14.0%",".236","1.48",".280","74.3%","113","122","116","5.12","5.41","-0.29","5.18","4.39","13685","580792"
"Stephen Tarpley","- - -","11.69","6.25","1.87","1.61","26.7%","14.3%","12.4%",".289","1.86",".386","66.8%","155","119","103","7.05","5.41","1.64","4.65","4.46","15859","605501"
"Ryan Weathers","SDP","6.86","3.11","2.21","1.83","17.8%","8.1%","9.7%",".278","1.43",".300","71.6%","137","128","113","5.49","5.42","0.08","4.77","4.77","23796","677960"
"Geoff Hartlieb","- - -","8.95","6.51","1.38","1.22","20.5%","14.9%","5.6%",".291","1.90",".358","62.8%","174","123","120","7.46","5.42","2.05","5.26","5.18","19558","664129"
"Yovani Gallardo","- - -","5.53","4.48","1.23","1.34","13.7%","11.1%","2.6%",".287","1.63",".309","64.5%","139","123","125","6.39","5.42","0.97","5.29","5.55","8173","451596"
"Daniel Camarena","SDP","6.75","2.89","2.33","1.93","14.9%","6.4%","8.5%",".364","2.04",".400","43.2%","240","128","125","9.64","5.42","4.22","5.28","4.70","14467","547176"
"Matt Carpenter","STL","0.00","0.00","0.00","0.00","0.0%","0.0%","0.0%",".400","1.50",".400","100.0%","0","131","222","0.00","5.42","-5.42","9.39","8.63","8090","572761"
"Sam Howard","- - -","11.08","5.74","1.93","1.68","27.2%","14.1%","13.1%",".230","1.51",".290","72.5%","121","124","115","5.34","5.42","-0.08","4.93","4.35","16265","607572"
"Ryan Pepiot","LAD","10.40","6.69","1.56","1.49","26.3%","16.9%","9.4%",".200","1.46",".244","86.1%","88","135","133","3.47","5.42","-1.96","5.31","4.96","26221","686752"
"Zac Curtis","- - -","9.92","10.47","0.95","0.55","22.8%","24.1%","-1.3%",".203","1.90",".275","71.9%","110","126","154","4.96","5.43","-0.47","6.35","6.33","16684","657205"
"Cameron Hill","CLE","7.85","2.45","3.20","1.96","22.2%","6.9%","15.3%",".169","0.87",".156","56.5%","111","122","115","4.91","5.43","-0.52","5.12","4.14","16840","657611"
"Wil Crowe","- - -","8.37","4.61","1.82","1.70","20.7%","11.4%","9.3%",".264","1.55",".301","72.1%","128","129","115","5.33","5.43","-0.10","4.78","4.71","19800","640444"
"Ryan Hendrix","CIN","9.90","4.95","2.00","1.80","24.4%","12.2%","12.2%",".271","1.60",".330","69.9%","132","123","107","5.85","5.43","0.42","4.46","4.22","19535","641682"
"Josh Osich","- - -","8.33","2.56","3.25","2.16","21.7%","6.7%","15.0%",".266","1.34",".292","68.8%","121","121","94","5.37","5.43","-0.07","4.19","3.95","11528","592612"
"Glenn Sparkman","KCR","5.52","2.86","1.93","1.66","13.6%","7.0%","6.6%",".295","1.54",".311","68.1%","122","122","124","5.67","5.44","0.23","5.61","5.40","15200","642098"
"Felix Hernandez","SEA","7.21","3.33","2.17","1.74","18.0%","8.3%","9.7%",".269","1.44",".293","63.6%","138","127","111","5.82","5.44","0.38","4.82","4.75","4772","433587"
"Jeff Hoffman","- - -","8.97","4.88","1.84","1.70","21.8%","11.9%","9.9%",".271","1.62",".319","71.3%","121","121","122","5.71","5.45","0.26","5.19","4.83","17432","656546"
"Nick Neidert","MIA","5.14","4.59","1.12","1.10","13.3%","11.8%","1.4%",".254","1.45",".272","75.4%","112","131","141","4.59","5.45","-0.86","5.97","5.91","18699","663734"
"Ben Heller","NYY","10.13","3.38","3.00","2.03","27.3%","9.1%","18.2%",".229","1.20",".267","100.0%","45","120","99","2.03","5.45","-3.43","4.44","3.79","15100","621294"
"Kyle McGowin","WSN","10.72","3.90","2.75","2.23","27.0%","9.8%","17.2%",".228","1.33",".261","67.6%","138","125","102","5.98","5.46","0.53","4.39","3.85","15071","641851"
"Dillon Peters","- - -","6.62","3.66","1.81","1.67","16.5%","9.1%","7.4%",".272","1.50",".293","69.9%","125","125","121","5.32","5.46","-0.13","5.20","5.09","18790","596071"
"Joe Biagini","- - -","7.44","3.44","2.16","1.81","18.3%","8.5%","9.9%",".305","1.63",".342","73.0%","129","124","104","5.69","5.46","0.22","4.55","4.43","13194","607352"
"Bartolo Colon","TEX","4.98","1.54","3.24","1.97","12.9%","4.0%","8.9%",".287","1.35",".287","66.4%","124","124","110","5.78","5.47","0.31","4.67","4.82","375","112526"
"David Paulino","- - -","6.23","2.08","3.00","2.08","16.2%","5.4%","10.8%",".257","1.27",".259","85.4%","73","128","114","3.12","5.47","-2.35","4.81","4.34","17418","600944"
"Ashton Goudeau","- - -","5.71","4.14","1.38","1.43","14.6%","10.6%","4.0%",".264","1.48",".281","67.1%","117","123","124","5.57","5.47","0.10","5.21","5.12","15139","623485"
"Cody Ponce","PIT","7.81","2.77","2.82","2.11","19.6%","6.9%","12.7%",".300","1.54",".331","66.4%","138","126","108","5.86","5.47","0.38","4.69","4.38","17920","664074"
"Branden Kline","BAL","8.02","4.30","1.86","1.76","20.2%","10.8%","9.4%",".256","1.48",".285","70.9%","117","112","110","5.48","5.47","0.01","5.04","4.84","14101","571858"
"Bennett Sousa","CHW","5.31","4.43","1.20","1.33","12.5%","10.4%","2.1%",".294","1.72",".314","50.3%","215","135","137","8.41","5.47","2.94","5.38","5.04","21345","656986"
